slno,idx,audio_filepath,person,sex,start_sample,end_sample,start_sec,end_sec,duration_sec,vowel_type,pitch_org_praat,f1_mean_org_praat,f2_mean_org_praat,f3_mean_org_praat,f4_mean_org_praat,f1_median_org_praat,f2_median_org_praat,f3_median_org_praat,f4_median_org_praat
7369,49323,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR4/MJSR0/SI794.WAV,MJSR0,M,6540,7800,0.40875,0.4875,0.07875,uh,173.8610533360286,603.8850829892978,1605.6672491463748,2484.8246155576976,3594.3918164346896,574.0852376451007,1660.038850276113,2591.028893574183,3647.234387214231
7370,56307,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR5/MCHL0/SX177.WAV,MCHL0,M,14160,15665,0.885,0.9790625,0.0940625,uh,161.630955352759,493.2510539687229,1450.1839041974597,2167.645236720948,3249.0106726359186,511.0771497030196,1360.1262140346587,2258.2289311722784,3235.4589045464086
7371,1027,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TEST/DR1/MSJS1/SI1899.WAV,MSJS1,M,5320,6120,0.3325,0.3825,0.05,uh,111.96495722094453,502.0203534647043,1512.1207293877608,2254.9623943860506,3291.941558814349,483.9260934130135,1514.648131521184,2257.556668470292,3289.24352556196
7372,20716,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TEST/DR8/MRES0/SI1847.WAV,MRES0,M,27240,28840,1.7025,1.8025,0.1,uh,138.38990572791286,558.1449248542928,1614.1157458159416,2557.895525537106,3379.36025646475,469.2968768044028,1687.1966676111072,2585.836281851048,3323.469873952632
7373,56899,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR5/MDWH0/SI665.WAV,MDWH0,M,26286,28156,1.642875,1.75975,0.116875,uh,104.21288606737777,545.5188644553429,1545.721602137039,2744.44310645773,3539.107857664864,546.0005525599807,1445.147141513425,2800.08559425747,3502.25525598561
7374,43675,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR3/MTLB0/SI504.WAV,MTLB0,M,8987,10200,0.5616875,0.6375,0.0758125,uh,129.78322294297388,551.946418692542,1388.977083365648,2518.789315629016,3402.093885043245,496.55077931096014,1257.7871339069563,2551.008365828418,3370.620350771077
7375,77569,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR8/MMLM0/SX177.WAV,MMLM0,M,14340,15240,0.89625,0.9525,0.05625,uh,108.72836176426206,445.4543968846841,1641.808453826818,2263.7881599745465,3329.8473471457,439.54966486511887,1655.5010545081095,2242.31490201163,3301.879090969296
7376,64221,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR6/MESJ0/SA1.WAV,MESJ0,M,36382,37116,2.273875,2.31975,0.045875,uh,114.42689512855227,521.9627395437552,1396.4972031835289,2398.584392399571,3258.433725307802,497.1481266380016,1335.822783816869,2405.9570129113804,3248.1430647910124
7377,73141,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR7/MPAR0/SI2206.WAV,MPAR0,M,8503,9587,0.5314375,0.5991875,0.06775,uh,104.37007965642132,576.3482824615498,1441.8114707101006,2420.757261947332,3409.689502385954,577.3157451710266,1434.7378911860046,2469.569676741483,3479.564553472511
7378,29561,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR2/MDPS0/SX179.WAV,MDPS0,M,4590,5880,0.286875,0.3675,0.080625,uh,119.0759752545893,460.06449846643466,1506.0821713250052,2249.919987380736,3491.108533839657,463.2383874421706,1548.9585664159135,2300.538093906858,3492.223052021508
7379,3142,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TEST/DR2/MDLD0/SX373.WAV,MDLD0,M,24530,25400,1.533125,1.5875,0.054375,uh,145.15973671270893,506.3540093468116,1278.7165413572468,2299.898068561537,3489.4623994783506,494.4356727093895,1228.542858195752,2446.621298844011,3520.714687061097
7380,29544,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR2/MDPS0/SI1979.WAV,MDPS0,M,42960,44038,2.685,2.752375,0.067375,uh,98.36517567182348,541.6429748565733,1244.1608013538605,2170.197506110805,3446.9321822641923,524.4462342989161,1175.1230721421186,2246.6324337657293,3404.174623372384
7381,51753,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR4/MRSP0/SX169.WAV,MRSP0,M,8689,9650,0.5430625,0.603125,0.0600625,uh,106.99200248553171,510.6059895268732,1435.4530859349388,2243.226418070483,3195.164146031103,485.4429396419391,1396.14157435183,2300.396071777508,3238.525260002607
7382,44050,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR3/MVJH0/SI926.WAV,MVJH0,M,5340,6440,0.33375,0.4025,0.06875,uh,118.56867080834094,564.3261048674832,1338.0179714353028,2374.377782012227,3497.868364784497,569.4366246637453,1303.9376588260675,2426.468996606164,3541.2773023458085
7383,30171,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR2/MJAE0/SI2154.WAV,MJAE0,M,13220,14040,0.82625,0.8775,0.05125,uh,127.32192615159124,562.8866758254343,1316.1370373770217,2453.643930473635,3291.043845952345,547.6796704284443,1256.9295583179578,2347.624143099589,3229.1838818046567
7384,24510,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR1/MRCG0/SX168.WAV,MRCG0,M,5110,6120,0.319375,0.3825,0.063125,uh,172.245406117343,665.5423912516363,1524.1118248952462,2515.4002781171125,3534.6165910475065,687.5148292085767,1443.9794852563818,2461.1950713672345,3533.021792708925
7385,28482,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR2/MARC0/SX198.WAV,MARC0,M,30161,31164,1.8850625,1.94775,0.0626875,uh,132.7992536934655,522.4830534468537,1364.478738349006,2424.035855617095,3361.6115644686765,504.0152115728956,1416.0677438335351,2468.8135510145216,3366.899236352704
7386,42874,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR3/MRTC0/SA1.WAV,MRTC0,M,38040,39380,2.3775,2.46125,0.08375,uh,151.39037997299874,512.7695861600754,1424.0422405937236,2212.411495704752,3477.206285738962,489.9433079712805,1479.6153045804729,2299.080783982926,3446.035769642089
7387,17715,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TEST/DR7/MCHH0/SI530.WAV,MCHH0,M,27112,28120,1.6945,1.7575,0.063,uh,119.34355506355416,509.4822033903509,1563.2450767761543,2487.3339683663166,3630.294185621345,509.8606273036185,1562.5423143884382,2583.4790338126186,3646.018852864443
7388,29809,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR2/MDWD0/SI557.WAV,MDWD0,M,5200,6200,0.325,0.3875,0.0625,uh,140.03717790648489,623.8995455188613,1546.69526953084,2449.2760166497706,3289.116384425413,596.8197370571206,1507.0304762610456,2516.9344874420003,3295.8266640318016
7389,58405,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR5/MJWG0/SI895.WAV,MJWG0,M,83390,86050,5.211875,5.378125,0.16625,uh,120.55391468499614,550.0631315647781,1419.704884349001,2434.0675658467785,3324.6495849724683,527.0574526582379,1411.0104945025796,2463.2400577037806,3310.8129160538683
7390,64674,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR6/MKLN0/SX428.WAV,MKLN0,M,27930,29240,1.745625,1.8275,0.081875,uh,117.9853037297596,554.8236619040948,1560.8445568985412,2446.2949299139773,3372.787878857821,573.0283427856914,1610.414225867377,2392.8970352683727,3434.5668858498448
7391,10848,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TEST/DR4/MLLL0/SI1993.WAV,MLLL0,M,14640,15400,0.915,0.9625,0.0475,uh,182.76229043153188,524.7151142838869,1712.7974590801805,2548.813680238844,3582.453424846442,513.4598105450867,1763.697501209941,2544.843797338406,3606.018727366691
7392,24081,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR1/MPGR0/SA1.WAV,MPGR0,M,8306,9240,0.519125,0.5775,0.058375,uh,101.88393014725466,486.989435298872,1507.1766512984195,2514.8147333334164,3343.489957864685,462.54730263733126,1541.3984470923372,2585.613324692179,3348.6814773722867
7393,69558,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR7/MCRE0/SX221.WAV,MCRE0,M,27414,28114,1.713375,1.757125,0.04375,uh,119.2082047335043,511.1725724849224,1603.2131897754052,2355.9566727994734,3452.5307581571788,491.67604575252585,1694.8262968241245,2462.0924954119982,3494.0271859102672
7394,19239,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TEST/DR7/MRMS1/SX227.WAV,MRMS1,M,31150,32119,1.946875,2.0074375,0.0605625,uh,129.47740261446182,540.6248196827976,1410.094589245993,2144.042659376475,3557.599255616414,513.1935042561033,1363.5408748516174,2260.964201528716,3606.31041236647
7395,29221,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR2/MDLB0/SX226.WAV,MDLB0,M,12360,13480,0.7725,0.8425,0.07,uh,122.89384776943186,565.1635113362918,1505.7624254839272,2534.0638442513355,3451.85828656176,529.3983568710871,1447.3369348317926,2611.8724268467554,3494.270836199915
7396,78046,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR8/MRLK0/SI843.WAV,MRLK0,M,3206,3800,0.200375,0.2375,0.037125,uh,96.50494638504917,502.5418393360899,1638.173944891786,2341.7212587900285,3453.0539857198546,490.013384510748,1656.7979471891858,2399.39864970918,3522.070145911681
7397,14254,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TEST/DR5/MDWK0/SX280.WAV,MDWK0,M,14106,15200,0.881625,0.95,0.068375,uh,99.43355921390562,540.4515346640402,1377.649977048606,2375.1036461950457,3508.6144572816725,514.1477191541587,1296.8516807644066,2460.1607336383,3537.105384807038
7398,43987,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR3/MTPP0/SX68.WAV,MTPP0,M,27426,28120,1.714125,1.7575,0.043375,uh,106.86508536637132,510.6068863403015,1494.975633395121,2286.228369295822,3514.599045361821,517.2364903140493,1519.3417160242484,2321.820050782416,3478.0417744796405
7399,1841,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TEST/DR2/FJRE0/SX216.WAV,FJRE0,F,27362,29326,1.710125,1.832875,0.12275,uh,192.8134441336947,620.8100370172996,1237.971707718857,2747.4546092493297,3818.359827737704,640.7964723187869,1212.5802653962896,2862.2920577602745,3791.546867262168
7400,67746,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR7/FPAB1/SI2101.WAV,FPAB1,F,25250,26280,1.578125,1.6425,0.064375,uh,243.10992188033893,660.8129512216102,1670.1386804914007,2656.068136261252,3627.9576444018658,644.3913247516144,1659.0821460571622,2732.825833086483,3720.419401018063
7401,35616,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR3/FDJH0/SX395.WAV,FDJH0,F,5240,6440,0.3275,0.4025,0.075,uh,260.3159300066587,594.1182138163678,1629.869342784387,2530.0575287516403,3791.74494849692,581.9307014172057,1580.1126005481792,2614.68559539905,3928.3347750038174
7402,203,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TEST/DR1/FDAC1/SX214.WAV,FDAC1,F,22099,23630,1.3811875,1.476875,0.0956875,uh,169.08793635790866,594.395232648448,1525.2096155800846,2747.216501121282,3780.761724862544,560.3312281760532,1558.7815626962683,2731.2764765604647,3802.235385400953
7403,63109,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR6/FSGF0/SA1.WAV,FSGF0,F,14253,15400,0.8908125,0.9625,0.0716875,uh,207.7200258546499,562.8660329411065,1597.0141303195398,2490.3678570873176,3784.5231960605424,530.0523615560669,1532.8361488149726,2497.3272941479645,3860.125014305877
7404,35837,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR3/FGCS0/SX226.WAV,FGCS0,F,9232,9817,0.577,0.6135625,0.0365625,uh,225.15834032433511,657.8416790300828,1431.753933142413,2451.668139812461,3661.98283078956,652.4902654415268,1268.4607221981562,2553.5122540130524,3702.8218377341664
7405,76565,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR8/FPLS0/SI960.WAV,FPLS0,F,10190,11520,0.636875,0.72,0.083125,uh,233.73443258722875,566.4423527192869,1716.708062215051,2471.4283923751264,3798.0148224264217,527.552812499828,1730.0795472199366,2480.1644723243994,3834.117691770895
7406,66371,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR7/FCRZ0/SI2053.WAV,FCRZ0,F,29284,30120,1.83025,1.8825,0.05225,uh,166.05841558927705,599.400650518141,1927.656243328854,2912.746888862528,3990.8892324600592,572.6251181625667,1893.1625428670875,3026.558511124932,4012.9570832608415
7407,26754,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR2/FHLM0/SX349.WAV,FHLM0,F,16440,17083,1.0275,1.0676875,0.0401875,uh,193.31894916630603,508.6042540901825,1581.48403415325,2496.4264115594447,3656.433591065004,494.70106417808574,1543.5017944924532,2573.857142475353,3755.062620408685
7408,35560,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR3/FDJH0/SI935.WAV,FDJH0,F,3946,5080,0.246625,0.3175,0.070875,uh,262.3241665524924,613.3701286866064,1732.9834024433403,2611.5899925872886,3651.378660302106,602.5533306181073,1671.1618928600333,2642.3105440508816,3657.888060710703
7409,21898,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR1/FSAH0/SI1244.WAV,FSAH0,F,11640,13080,0.7275,0.8175,0.09,uh,189.2814109320231,598.2244724080142,1831.923462400989,2833.1403160371983,4098.302503721502,594.2551917651937,1780.432565028403,2920.6726952746,4182.681546731654
7410,9387,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TEST/DR4/FNMR0/SI2029.WAV,FNMR0,F,22820,23640,1.42625,1.4775,0.05125,uh,178.02973076107776,620.9795685575971,1540.165599413735,2559.6649468475835,3802.181914013509,608.484397327031,1521.7054871189816,2607.874834936515,3891.585284572508
7411,67053,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR7/FKDE0/SX241.WAV,FKDE0,F,22920,23812,1.4325,1.48825,0.05575,uh,230.7008247939348,583.0616356411396,1677.394635785534,2920.5447940935587,3883.692362170833,572.5490604602504,1700.5744503336737,3052.9624021560976,3973.232676351761
7412,75952,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR8/FCLT0/SI808.WAV,FCLT0,F,31200,32439,1.95,2.0274375,0.0774375,uh,206.7577643969141,572.5277343245986,1746.3564258842828,2510.444738283268,3840.48146575256,513.4459908790815,1704.77383866304,2605.437318943442,3908.500651735807
7413,63327,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR6/FTAJ0/SX429.WAV,FTAJ0,F,17500,17960,1.09375,1.1225,0.02875,uh,184.2651634821846,552.7871150824053,1753.2137216767903,2553.136163393196,3716.378305039363,462.0275125162108,1865.0138985805072,2556.337598270736,3753.4845626628703
7414,35318,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR3/FCMG0/SI1242.WAV,FCMG0,F,16920,18440,1.0575,1.1525,0.095,uh,189.5665815927765,551.1402115450646,1811.3800983037152,2588.578103427293,3976.345312814332,530.4100449292745,1965.2493509171384,2711.5908827180383,4070.564357614474
7415,9419,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TEST/DR4/FNMR0/SX229.WAV,FNMR0,F,6308,7480,0.39425,0.4675,0.07325,uh,200.50762076688653,584.5644232134933,1559.8255549922303,2449.7729509940564,3758.319834334447,564.9846595789812,1492.776133856636,2554.538093801741,3778.4897393215815
7416,17222,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TEST/DR7/FLAS0/SX228.WAV,FLAS0,F,16793,18214,1.0495625,1.138375,0.0888125,uh,186.209636758928,616.5094270837899,1726.1067101299116,2644.697081750693,3657.035165471809,597.2619670162585,1646.0196416220383,2604.3791286175606,3772.511048700336
7417,45205,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR4/FJWB1/SX165.WAV,FJWB1,F,29702,30579,1.856375,1.9111875,0.0548125,uh,208.73565830425736,626.8755315882876,1424.0375943557965,2584.586779267241,3581.5774457428497,611.132251942392,1349.929179085721,2727.7821526683383,3548.487925566359
7418,26641,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR2/FEAC0/SX435.WAV,FEAC0,F,9153,10067,0.5720625,0.6291875,0.057125,uh,179.29576457188907,573.4393980013884,1596.8462494357643,2618.3341762055447,3919.482980157724,550.9318526592587,1620.266791486764,2660.82510745968,3971.8100276265695
7419,25995,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR2/FCMM0/SX273.WAV,FCMM0,F,27560,28840,1.7225,1.8025,0.08,uh,212.9101899527364,553.6238870967162,1569.7776893015848,2651.305199918426,3761.102585200381,571.5846420684794,1468.486446757863,2765.8952379101147,3863.161763363136
7420,26817,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR2/FJKL0/SI2192.WAV,FJKL0,F,11571,12657,0.7231875,0.7910625,0.067875,uh,194.3380675965409,597.9421506750081,1684.727193545762,2626.968967618365,3359.3251884987503,575.672329574405,1601.90837945093,2667.5214321507574,3178.468345270413
7421,62142,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR6/FJDM2/SI1582.WAV,FJDM2,F,27211,28160,1.7006875,1.76,0.0593125,uh,223.9846084335808,596.8198612759304,1668.769051083161,2635.442577037624,3756.303130471754,613.2235848297559,1752.6746254137904,2727.35866798339,3946.8621584901744
7422,12605,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TEST/DR5/FJCS0/SX229.WAV,FJCS0,F,5960,7240,0.3725,0.4525,0.08,uh,231.4347061555348,548.6636906134913,1495.2939709751918,2465.345547538001,3660.861048464613,552.4197534224238,1392.0368283288856,2561.6518056290174,3606.720938270269
7423,68279,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR7/FVKB0/SI529.WAV,FVKB0,F,37399,38224,2.3374375,2.389,0.0515625,uh,214.22463371820413,554.8282730644762,1628.6083498213795,2746.5507697629173,3984.2767863860895,543.3561984825975,1674.8674406991458,2824.062844479941,4051.002658896593
7424,44932,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR4/FDKN0/SI1711.WAV,FDKN0,F,27481,31540,1.7175625,1.97125,0.2536875,uh,216.09748057233816,597.7777082383046,1490.8988125151322,2503.7288106989067,3772.385164743529,573.992594803544,1447.2761065162465,2539.4812292671218,3851.766436873426
7425,44465,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR4/FALR0/SX335.WAV,FALR0,F,25140,26591,1.57125,1.6619375,0.0906875,uh,210.96752737288432,611.8823543916271,1594.0016781823947,2564.6413563361302,3783.508322545446,603.1868115758215,1650.1382343477912,2601.599503485487,3837.093160089217
7426,28191,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR2/FSRH0/SI1931.WAV,FSRH0,F,10698,11240,0.668625,0.7025,0.033875,uh,201.38523502360948,576.8439213951926,1701.0587664291436,2546.1479560557145,3704.9812584145866,592.6090358511444,1695.912347323327,2561.6174951710864,3755.96345485922
7427,11856,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TEST/DR5/FASW0/SI920.WAV,FASW0,F,68690,70013,4.293125,4.3758125,0.0826875,uh,149.73330378341802,558.8433583037056,1735.246172989644,2692.7253336613708,3475.948896520035,529.0670161290176,1708.698169947644,2716.007741646004,3401.417464329248
7428,19724,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TEST/DR8/FJSJ0/SX224.WAV,FJSJ0,F,5630,6909,0.351875,0.4318125,0.0799375,uh,231.31568551203625,566.5825211643624,1781.3976247511685,2427.3242430499445,3501.424789786333,566.9545034672722,1794.26200899237,2455.057950039024,3640.973000289212
7429,21751,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR1/FMEM0/SA1.WAV,FMEM0,F,11989,12699,0.7493125,0.7936875,0.044375,uh,138.69121054064166,560.2065606794597,1870.226290416863,2676.565894289437,3880.6549430089176,520.2506454536424,1822.2341917007816,2596.7756792923683,3954.119547796623
7430,15293,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TEST/DR6/FDRW0/SI1283.WAV,FDRW0,F,16090,17895,1.005625,1.1184375,0.1128125,uh,202.26217728542,619.8674560714924,1856.4640278444529,2795.999069568152,3809.971065432291,593.5431940634974,1865.1860815569344,2908.5401947417854,3841.693105457545
7431,15491,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TEST/DR6/FLNH0/SX314.WAV,FLNH0,F,28574,29560,1.785875,1.8475,0.061625,uh,168.81198863684432,581.6547089459899,1623.7674096912915,2745.5306918794868,4006.264968825322,576.6943395974871,1657.9020586016206,2858.25028950072,4008.1159656480568
